| [[PGP Corporation]] (acquired by Symantec in 2010),| 1998-09-01,| {{Proprietary}},| {{yes}},
| Dekart,| 1993,| {{Proprietary}},| {{yes}},
| v77,| 2013,| {{free|[[Open source software|Open source]]}},| {{yes}},
| R-Tools Technology Inc,| 2008,| {{Proprietary}},| {{yes}},
| [[Sophos]] (Utimaco),| 1993,| {{Proprietary}},| {{yes}},
| [[Sophos]] (Utimaco),| 2007,| {{Proprietary}},| {{yes}},
| [[Sophos]] (Utimaco),| 2000,| {{Proprietary}},| {{yes}},
| PC Dynamics Inc.,| 1992,| {{Proprietary}},| {{yes}},
| Shaun Hollingworth,| 1997-07-01,| {{free|[[Open source software|Open source]]}},| {{no}},
| Hans-Ulrich Juettner,| 2005-08-06,| {{free|[[GNU General Public License|GPL]]}},| {{no}},
| Aiko Solutions,| 2007-02-19,| {{Proprietary}},| {{yes}},
| SECUDE,| 2003,| {{Proprietary}},| {{yes}},
| [https://www.winmagic.com WinMagic Inc.],| 1997,| {{Proprietary}},| {{yes}},
| [[Quick Heal]] Technologies Ltd.,| 2017,| {{Proprietary}},| {{yes}},
| SoftWinter,| 1998,| {{Proprietary}},| {{no}},
| OpenBSD,| 2007-11-01,| {{free|[[BSD licenses|BSD]]}},| {{yes}},
| Information Security Corp.,| 2002,| {{Proprietary}},| {{yes}},
| OpenBSD,| 2000-12-01,| {{free|[[BSD licenses|BSD]]}},| {{yes}},
| [[NortonLifeLock|Symantec Corporation]],| 2008,| {{Proprietary}},| {{yes}},
| Alex Hornung,| 2012-01-28,| {{free|[[BSD licenses|BSD]]}},| {{yes}},
| [[Trend Micro]],| 2004 or earlier,| {{Proprietary}},| {{yes}},
| TrueCrypt Foundation,| 2004-02-02,| {{nonfree|TrueCrypt License 3.1}},| {{no}},
| WinAbility Software Corp.,| 2010,| {{Proprietary}},| {{yes}},
| IDRIX,| 2013-06-22,| {{free|Apache License 2.0}},TrueCrypt License Version 3.0 (legacy code only),| {{yes}},
| CyberSoft,| 2013,| {{Proprietary}},| {{yes}},
!{{Rh}}| Developer,!{{Rh}}| First released,!{{Rh}}| Licensing,!{{Rh}}| Maintained?,
,
